repo,status,target_date,commit,commit_date,previous_head
"knime-ensembles","checked_out","2019-01-01","661a8d0a09e22a519108826123bd0beaff348ee4","2018-12-21T10:13:22+01:00","9bece3a3"
"knime-examples","no_commit","2019-01-01","","","3855dce"
"knime-excel","checked_out","2019-01-01","026e40d7b890c0cf75f8e03eec8ae4234e2aa626","2018-12-06T16:53:34+01:00","d7918e6"
"knime-exttool","checked_out","2019-01-01","464b63a9c109efa61d2e74c22befed609ca18fe1","2018-12-06T16:53:55+01:00","dd403ff"
"knime-filehandling-core","no_commit","2019-01-01","","","150af05"
"knime-filehandling","checked_out","2019-01-01","2351557ddaedade25623d4056d5664595e556c5f","2018-12-06T16:53:56+01:00","d89e893"
"knime-gateway","checked_out","2019-01-01","4e917de1ec4c3b8897b05e77793029b2136f2de8","2018-12-21T14:30:19+01:00","b6090991"
"knime-geospatial","no_commit","2019-01-01","","","2c58a93"
"knime-google-wif","no_commit","2019-01-01","","","70e37b9"
"knime-google","checked_out","2019-01-01","f532b6856c40bfa155f7fd113c5f143d9ab5f48b","2018-12-11T17:13:57+01:00","5a856d9"
"knime-hub-secret-store-kes","no_commit","2019-01-01","","","5a43c39"
"knime-hubclient-sdk","no_commit","2019-01-01","","","2bfb897"
"knime-javasnippet","checked_out","2019-01-01","c67e2639eb82d54770d706200a2eeb73c08d8a95","2018-12-21T12:08:44+01:00","3440543"
"knime-js-base","checked_out","2019-01-01","58a6982d70d979e6e47928cdeaed391ffd8ed569","2018-12-21T11:19:38+01:00","96f5338a"
"knime-js-core","checked_out","2019-01-01","7549731b09b74c3400d0c0e3644316a5b08bc90b","2018-12-21T11:19:38+01:00","530c4b8d"
"knime-js-labs","checked_out","2019-01-01","fde67fc2505d70b0d1cf291837da112c12fb32bf","2018-12-21T11:19:38+01:00","58cf91c"
"knime-js-pagebuilder","no_commit","2019-01-01","","","30d173a"
"knime-json","checked_out","2019-01-01","1cf4aa8cda6803e571ec74db4ed5dee54d74842b","2018-12-06T16:54:35+01:00","260fd87"
"knime-kaggle","no_commit","2019-01-01","","","0824e24"
"knime-kerberos","no_commit","2019-01-01","","","1a4cf1e"
"knime-office365","no_commit","2019-01-01","","","73133cb"
"knime-orc","checked_out","2019-01-01","f7ff8b6fce9dc1e00b2593a1aa8bd95401166463","2018-12-06T16:55:49+01:00","a4ede92"
"knime-plotly","no_commit","2019-01-01","","","a3328eb"
"knime-powerbi","no_commit","2019-01-01","","","c6658d7"
"knime-product","checked_out","2019-01-01","1cf435e88a2ba4ffbe52ac8846c6d6bc10e39020","2018-12-22T12:21:14-08:00","a8163e3"
"knime-productivity-oss","checked_out","2019-01-01","b7e877cb466c5e2bbfe32d8b0b07895db17e8535","2018-12-06T16:56:08+01:00","93af94b"
"knime-python-extension-template","no_commit","2019-01-01","","","0dabdc3"
"knime-python-google-ads","no_commit","2019-01-01","","","574610a"
"knime-python-legacy","checked_out","2019-01-01","69bb3b59636a94170a4e6f968c7888d97d8ee793","2018-12-06T16:56:15+01:00","e406d3e"
"knime-python-llm","no_commit","2019-01-01","","","d452fef"
"knime-python-sklearn","no_commit","2019-01-01","","","102f1c9"
"knime-python-types-example","no_commit","2019-01-01","","","ca261b9"
"knime-python-types","no_commit","2019-01-01","","","4776994"
"knime-python","checked_out","2019-01-01","76cc214dfe38853aac7ac53e33ed31db36fba910","2018-12-06T16:56:15+01:00","124af079"
"knime-r","checked_out","2019-01-01","4840d086a5120da7f2ba46a3eb6c1b4fd93543e7","2018-12-06T16:56:19+01:00","43400c80"
"knime-reporting2","no_commit","2019-01-01","","","d57dffc"
"knime-rest","checked_out","2019-01-01","fa7920c28afd254894604ceb565750aaff1951e3","2018-12-06T16:56:22+01:00","2f87bc0"
"knime-salesforce","no_commit","2019-01-01","","","70f983f"
"knime-scripting-editor","no_commit","2019-01-01","","","ad9428b"
"knime-sdk-setup","checked_out","2019-01-01","19fdae6dc62cbebb56ce727a612c2c1dbb186ca3","2018-12-06T11:22:27+01:00","d68306e"
"knime-shared","checked_out","2019-01-01","196e4b095d3f4426f5cafc23029fc8567bd23048","2018-12-21T14:26:30+01:00","6aa5c8a"
"knime-snowflake","no_commit","2019-01-01","","","8117078"
"knime-spark-jobserver-utils","checked_out","2019-01-01","d1ed2002b6c2484bd28b8eb61be49f1bd0f2d8b2","2016-06-08T18:17:35+02:00","d1ed200"
"knime-stats","checked_out","2019-01-01","5049336bf3acd0b4b8974dc48e0ed83b1ac259a1","2018-12-21T11:53:35+01:00","8e9e9bb"
"knime-streaming","checked_out","2019-01-01","b910aff0e0f4e08a78ec5fce74b5bbbaa0d79231","2018-12-06T16:57:31+01:00","0e1a4e6"
"knime-svg","checked_out","2019-01-01","65b0f6327b22606ef9c8ab63fce72244419570df","2018-12-06T16:57:33+01:00","3015b66"
"knime-tensorflow","checked_out","2019-01-01","92d4ef746d7f467c8887ef87a2b45efabe2abc7d","2018-12-17T11:12:30+01:00","fdc8893"
"knime-textprocessing","checked_out","2019-01-01","d485f81b2e7a6d2c384b880aab2701d4c1d5f74a","2018-12-06T16:57:57+01:00","9457eeaf"
"knime-timeseries-analysis","no_commit","2019-01-01","","","cd405f3"
"knime-ui-extension-service","no_commit","2019-01-01","","","5a6b6c3"
"knime-ui-table","no_commit","2019-01-01","","","bae6589"
"knime-ui","no_commit","2019-01-01","","","9f32264fb"
"knime-workbench","checked_out","2019-01-01","97abae501f0fd013dbc64b1287870746dcd15908","2018-12-30T09:58:51-08:00","787d48b3"
"knime-xml","checked_out","2019-01-01","0b1e97414c819cdccb2ed9175d1687eb19cb7255","2018-12-06T16:58:18+01:00","94273bd"
"knimepy","checked_out","2019-01-01","05c7663e4f3ab0bce7d5b45d473b95db4f7c960f","2018-12-20T10:40:54-06:00","9773432"
"replicated-cmx-hub-initialization-workflow","no_commit","2019-01-01","","","87dd53b"
"spark-jobserver","checked_out","2019-01-01","e4d3ba90c26a96b182c02362de85f68bb8772818","2018-07-09T15:07:56+02:00","e4d3ba9"
"v-calendar","no_commit","2019-01-01","","","42fc080"
"vue-headless-virtual-scroller","no_commit","2019-01-01","","","11f049d"
"vue-virtual-scroller","no_commit","2019-01-01","","","21c9139"
"webapps-common","no_commit","2019-01-01","","","1178aec9"
