repo,status,target_date,commit,commit_date,previous_head
"knime-ui-table","checked_out","2023-02-22","d7f365e145edaa48cfd83dfc880edd1d766408fb","2023-02-20T11:37:46+01:00","bae6589"
"knime-ui","checked_out","2023-02-22","bd9e7d8212bab74bdc2fae8d236da09d47f27897","2023-02-22T18:08:41+01:00","9f32264fb"
"knime-workbench","checked_out","2023-02-22","20a1fb365c6ec664159d078192371e3639a8ce6e","2023-02-21T16:54:59+01:00","b8ceaf8b"
"knime-xml","checked_out","2023-02-22","c3cf867b56132b51888b4b7f66efb5c5719a10df","2023-01-11T15:33:43+01:00","0b61a39"
"knimepy","checked_out","2023-02-22","fc10f3840f80f5625d8c10bedceeda5476fc5096","2020-12-05T17:26:42-06:00","9773432"
"replicated-cmx-hub-initialization-workflow","no_commit","2023-02-22","","","87dd53b"
"spark-jobserver","checked_out","2023-02-22","e4d3ba90c26a96b182c02362de85f68bb8772818","2018-07-09T15:07:56+02:00","e4d3ba9"
"v-calendar","no_commit","2023-02-22","","","42fc080"
"vue-headless-virtual-scroller","no_commit","2023-02-22","","","11f049d"
"vue-virtual-scroller","checked_out","2023-02-22","21c91398ba5e2339ee9798fc8a811a21c002077c","2022-11-28T10:27:29+01:00","21c9139"
"webapps-common","checked_out","2023-02-22","e0344186dcd6b413000a5773e1c917dca85c76b0","2023-02-22T11:50:21Z","fc18745f"
