snapshot_id,snapshot_date,repo,plugin_xml,extension_point,element,factory_class,category_path,deprecated,hidden
date-2019-01-01,2019-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.upload2.UploadNodeFactory,/io/filehandling/remote,False,False
date-2019-01-01,2019-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.download2.DownloadNodeFactory,/io/filehandling/remote,False,False
date-2019-01-01,2019-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.downloaduploadfromlist2.DownloadUploadFromListNodeFactory,/io/filehandling/remote,False,False
date-2019-01-01,2019-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.uriporttovariable.URIPortToVariableNodeFactory,/io/filehandling/uri,False,False
date-2019-01-01,2019-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.urltofilepath.UrlToFilePathNodeFactory,/io/filehandling/uri,False,False
date-2019-01-01,2019-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.urltofilepathvariable.UrlToFilePathVariableNodeFactory,/io/filehandling/uri,False,False
date-2019-01-01,2019-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.deletefiles.DeleteFilesNodeFactory,/io/filehandling/remote,False,False
date-2019-01-01,2019-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.createdirectory.CreateDirectoryNodeFactory,/io/filehandling/remote,False,False
date-2019-01-01,2019-01-01,knime-filehandling,knime-filehandling/org.knime.base.filehandling/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.filehandling.listdirectory.ListDirectoryNodeFactory,/io/filehandling/remote,False,False
date-2019-01-01,2019-01-01,knime-productivity-oss,knime-productivity-oss/org.knime.explorer.nodes/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.explorer.nodes.callworkflow.local.CallLocalWorkflowNodeFactory,/flowcontrol/automation,False,False
date-2019-01-01,2019-01-01,knime-productivity-oss,knime-productivity-oss/org.knime.explorer.nodes/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.explorer.nodes.browser.ExplorerBrowserNodeFactory,/io/read,False,False
date-2019-01-01,2019-01-01,knime-productivity-oss,knime-productivity-oss/org.knime.explorer.nodes/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.explorer.nodes.writer.ExplorerWriterNodeFactory,/io/write,False,False
date-2019-01-01,2019-01-01,knime-google-wif,knime-google-wif/org.knime.google.wif/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.google.wif.node.GoogleWIFNodeFactory,/io/connectors/googleservices,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.learner.classification.TreeEnsembleClassificationLearnerNodeFactory,/analytics/mining/treeensemble/randomforest/classification,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.predictor.classification.TreeEnsembleClassificationPredictorNodeFactory,/analytics/mining/treeensemble/randomforest/classification,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.modelextractor.TreeEnsembleModelExtractorNodeFactory,/analytics/mining/treeensemble/randomforest,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.learner.regression.TreeEnsembleRegressionLearnerNodeFactory,/analytics/mining/treeensemble/randomforest/regression,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.predictor.regression.TreeEnsembleRegressionPredictorNodeFactory,/analytics/mining/treeensemble/randomforest/regression,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.randomforest.learner.classification.RandomForestClassificationLearnerNodeFactory,/analytics/mining/treeensemble/randomforest/classification,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.randomforest.learner.regression.RandomForestRegressionLearnerNodeFactory,/analytics/mining/treeensemble/randomforest/regression,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.randomforest.predictor.classification.RandomForestClassificationPredictorNodeFactory,/analytics/mining/treeensemble/randomforest/classification,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.randomforest.predictor.regression.RandomForestRegressionPredictorNodeFactory,/analytics/mining/treeensemble/randomforest/regression,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.regressiontree.learner.RegressionTreeLearnerNodeFactory,/analytics/mining/dtree,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.regressiontree.predictor.RegressionTreePredictorNodeFactory,/analytics/mining/dtree,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.gradientboosting.learner.regression.GradientBoostingRegressionLearnerNodeFactory,/analytics/mining/treeensemble/gradientboosting/regression,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.gradientboosting.predictor.regression.GradientBoostingPredictorNodeFactory,/analytics/mining/treeensemble/gradientboosting/regression,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.gradientboosting.predictor.pmml.GradientBoostingRegressionPMMLPredictorNodeFactory,/analytics/mining/treeensemble/gradientboosting/regression,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.gradientboosting.learner.classification.GradientBoostingClassificationLearnerNodeFactory,/analytics/mining/treeensemble/gradientboosting/classification,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.gradientboosting.predictor.classification.GradientBoostingClassificationPredictorNodeFactory,/analytics/mining/treeensemble/gradientboosting/classification,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.gradientboosting.predictor.pmml.GradientBoostingClassificationPMMLPredictorNodeFactory,/analytics/mining/treeensemble/gradientboosting/classification,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.distance.node.RandomForestDistanceCreatorNodeFactory,/analytics/mining/treeensemble/randomforest,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.statistics.TreeEnsembleStatisticsNodeFactory,/analytics/mining/treeensemble/randomforest,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.regressiontree.pmmltranslator.RegressionTreePMMLTranslatorNodeFactory,/analytics/mining/dtree,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.gradientboosting.pmml.exporter.GBTPMMLExporterNodeFactory,/analytics/mining/treeensemble/gradientboosting/,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.regressiontree.predictor.RegressionTreePMMLPredictorNodeFactory,/analytics/mining/dtree,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.learner.classification.TreeEnsembleClassificationLearnerNodeFactory2,/analytics/mining/treeensemble/randomforest/classification,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.randomforest.learner.classification.RandomForestClassificationLearnerNodeFactory2,/analytics/mining/treeensemble/randomforest/classification,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.randomforest.predictor.classification.RandomForestClassificationPredictorNodeFactory2,/analytics/mining/treeensemble/randomforest/classification,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.predictor.classification.TreeEnsembleClassificationPredictorNodeFactory2,/analytics/mining/treeensemble/randomforest/classification,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.gradientboosting.predictor.classification.GradientBoostingClassificationPredictorNodeFactory2,/analytics/mining/treeensemble/gradientboosting/classification,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base.treeensembles2/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.treeensemble2.node.gradientboosting.predictor.pmml.GradientBoostingClassificationPMMLPredictorNodeFactory2,/analytics/mining/treeensemble/gradientboosting/classification,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.smote.SmoteNodeFactory,/manipulation/column/column-transform,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.io.filereader.FileReaderNodeFactory,/io/read,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.viz.property.color.ColorManager2NodeFactory,/view/property,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.viz.property.size.SizeManager2NodeFactory,/view/property,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.viz.property.shape.ShapeManagerNodeFactory,/view/property,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.viz.property.color.ColorAppender2NodeFactory,/view/property,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.viz.property.size.SizeAppenderNodeFactory,/view/property,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.viz.property.shape.ShapeAppenderNodeFactory,/view/property,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.viz.table.TableNodeFactory,/view,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.binner.BinnerNodeFactory,/manipulation/column/binning,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.binnerdictionary.BinByDictionaryNodeFactory,/manipulation/column/binning,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.util.cache.CacheNodeFactory,/io,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.cluster.kmeans.ClusterNodeFactory,/analytics/mining/clustering,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.bfn.fuzzy.FuzzyBasisFunctionLearnerNodeFactory,/analytics/mining/rules/basisfunction,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.bfn.fuzzy.FuzzyBasisFunctionPredictor2NodeFactory,/analytics/mining/rules/basisfunction,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.bfn.fuzzy.FuzzyBasisFunctionPredictorNodeFactory,/analytics/mining/rules/basisfunction,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.bfn.radial.RadialBasisFunctionLearnerNodeFactory,/analytics/mining/nn/pnn,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.bfn.radial.RadialBasisFunctionPredictor2NodeFactory,/analytics/mining/nn/pnn,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.bfn.radial.RadialBasisFunctionPredictorNodeFactory,/analytics/mining/nn/pnn,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.io.csvwriter.CSVWriterNodeFactory,/io/write,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.joiner.Joiner2NodeFactory,/manipulation/column/column-split+combine,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.crossjoin.CrossJoinerNodeFactory,/manipulation/column/column-split+combine,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.split2.SplitNodeFactory2,/manipulation/column/column-split+combine,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.columnappend.ColumnAppenderNodeFactory,/manipulation/column/column-split+combine,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.io.arffwriter.ARFFWriterNodeFactory,/io/write,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.sorter.SorterNodeFactory,/manipulation/row/row-transform,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.io.arffreader.ARFFReaderNodeFactory,/io/read,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.io.csvreader.CSVReaderNodeFactory,/io/read,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.io.linereader.LineReaderNodeFactory,/io/read,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.viz.crosstable.CrosstabNodeFactory,/analytics/statistics,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.valcount.ValueCounterNodeFactory,/analytics/statistics,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.normalize3.Normalizer3NodeFactory,/manipulation/column/column-transform,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.pmml.normalize.NormalizerPMMLNodeFactory,/manipulation/pmml,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.pmml.normalize.NormalizerPMMLApplyNodeFactory,/manipulation/pmml,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.pmml.numbertostring.NumberToStringNodeFactory,/manipulation/pmml,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.pmml.stringtonumber.StringToNumberNodeFactory,/manipulation/pmml,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.pmml.binner.BinnerNodeFactory,/manipulation/pmml,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.pmml.columntrans2.One2ManyCol2PMMLNodeFactory,/manipulation/pmml,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.pmml.columntrans2.Many2OneCol2PMMLNodeFactory,/manipulation/pmml,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.pmml.columnfilter.DataColumnSpecFilterPMMLNodeFactory,/manipulation/pmml,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.append.row.AppendedRowsNodeFactory,/manipulation/row/row-transform,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.append.row.AppendedRowsWithOptionalInNodeFactory,/manipulation/row/row-transform,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.filter.row.RowFilterNodeFactory,/manipulation/row/row-filter,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.filter.row.RowFilter2PortNodeFactory,/manipulation/row/row-filter,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.shuffle.ShuffleNodeFactory,/manipulation/row/row-transform,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.sample.SamplingNodeFactory,/manipulation/row/row-transform,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.bootstrap.BootstrapNodeFactory,/manipulation/row/row-transform,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.equalsizesampling.EqualSizeSamplingNodeFactory,/manipulation/row/row-transform,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.partition.PartitionNodeFactory,/manipulation/row/row-transform,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.cluster.fuzzycmeans.FuzzyClusterNodeFactory,/analytics/mining/clustering,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.cluster.fuzzycmeans.FuzzyClusterNodeFactory2,/analytics/mining/clustering,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.missingval.MissingValueHandling3NodeFactory,/manipulation/column/column-transform,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.neural.rprop.RPropNodeFactory,/analytics/mining/nn/mlp,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.neural.mlp2.MLPPredictorNodeFactory,/analytics/mining/nn/mlp,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.neural.mlp.MLPPredictorNodeFactory,/analytics/mining/nn/mlp,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.io.predictor.PredictorReaderNodeFactory,/io/read,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.transpose.TransposeTableNodeFactory,/manipulation/table,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.util.extracttabledimension.ExtractTableDimensionNodeFactory,/manipulation/table,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.util.extracttablespec.ExtractTableSpecNodeFactory,/manipulation/table,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.decisiontree2.predictor2.DecTreePredictorNodeFactory,/analytics/mining/dtree,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.decisiontree2.predictor.DecTreePredictorNodeFactory,/analytics/mining/dtree,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.decisiontree2.image.DecTreeToImageNodeFactory,/analytics/mining/dtree,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.sota.SotaLearnerNodeFactory,/analytics/mining/clustering,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.rename.RenameNodeFactory,/manipulation/column/column-convert+replace,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.columnrenameregex.ColumnRenameRegexNodeFactory,/manipulation/column/column-convert+replace,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.constantvalue.ConstantValueColumnNodeFactory,/manipulation/column/column-convert+replace,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.bitvector.create.CreateBitVectorNodeFactory,/analytics/mining/subgroup,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.subgroupminer.SubgroupMinerFactory2,/analytics/mining/subgroup,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.regression.linear2.learner.LinReg2LearnerNodeFactory,/analytics/mining/regression,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.regression.polynomial.learner2.PolyRegLearnerNodeFactory,/analytics/mining/regression,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.regression.logistic.learner.LogRegLearnerNodeFactory,/analytics/mining/regression,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.mine.regression.predict2.RegressionPredictorNodeFactory,/analytics/mining/regression,True,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.io.table.read.ReadTableNodeFactory,/io/read,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.io.table.write.WriteTableNodeFactory,/io/write,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.bitvector.create.CreateBitVectorNodeFactory,/manipulation/column/column-split+combine,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.bitvector.expand.ExpandBitVectorNodeFactory,/manipulation/column/column-split+combine,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.viz.histogram.node.HistogramNodeFactory,/view,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.viz.histogram.node.FixedColumnHistogramNodeFactory,/view,False,False
date-2019-01-01,2019-01-01,knime-core,knime-core/org.knime.base/plugin.xml,org.knime.workbench.repository.nodes,node,org.knime.base.node.preproc.normalize.NormalizerApplyNodeFactory,/manipulation/column/column-transform,False,False
