snapshot_id,snapshot_date,repo,xml_path,factory_class_guess,name,node_type,deprecated
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/configuration/input/slider/IntegerSliderDialogNodeFactory.xml,org.knime.js.base.node.configuration.input.slider.IntegerSliderDialogNodeFactory,Integer Slider Configuration,Configuration,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/configuration/input/bool/BooleanDialogNodeFactory.xml,org.knime.js.base.node.configuration.input.bool.BooleanDialogNodeFactory,Boolean Configuration,Configuration,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/configuration/input/integer/IntegerDialogNodeFactory.xml,org.knime.js.base.node.configuration.input.integer.IntegerDialogNodeFactory,Integer Configuration,Configuration,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/configuration/input/dbl/DoubleDialogNodeFactory.xml,org.knime.js.base.node.configuration.input.dbl.DoubleDialogNodeFactory,Double Configuration,Configuration,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/configuration/input/string/StringDialogNodeFactory.xml,org.knime.js.base.node.configuration.input.string.StringDialogNodeFactory,String Configuration,Configuration,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/configuration/input/credentials/CredentialsDialogNodeFactory.xml,org.knime.js.base.node.configuration.input.credentials.CredentialsDialogNodeFactory,Credentials Configuration,Configuration,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/configuration/selection/multiple/MultipleSelectionDialogNodeFactory.xml,org.knime.js.base.node.configuration.selection.multiple.MultipleSelectionDialogNodeFactory,Multiple Selection Configuration,Configuration,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/configuration/selection/value/ValueSelectionDialogNodeFactory.xml,org.knime.js.base.node.configuration.selection.value.ValueSelectionDialogNodeFactory,Value Selection Configuration,Configuration,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/configuration/selection/single/SingleSelectionDialogNodeFactory.xml,org.knime.js.base.node.configuration.selection.single.SingleSelectionDialogNodeFactory,Single Selection Configuration,Configuration,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/configuration/selection/column/ColumnSelectionDialogNodeFactory.xml,org.knime.js.base.node.configuration.selection.column.ColumnSelectionDialogNodeFactory,Column Selection Configuration,Configuration,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/configuration/filter/value/ValueFilterDialogNodeFactory.xml,org.knime.js.base.node.configuration.filter.value.ValueFilterDialogNodeFactory,Nominal Row Filter Configuration,Configuration,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/configuration/filter/column/ColumnFilterDialogNodeFactory.xml,org.knime.js.base.node.configuration.filter.column.ColumnFilterDialogNodeFactory,Column Filter Configuration,Configuration,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/reexecution/refresh/RefreshButtonWidgetNodeFactory.xml,org.knime.js.base.node.widget.reexecution.refresh.RefreshButtonWidgetNodeFactory,Refresh Button Widget,Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/input/fileupload/FileUploadWidgetNodeFactory.xml,org.knime.js.base.node.widget.input.fileupload.FileUploadWidgetNodeFactory,File Upload Widget,Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/input/fileupload/MultipleFileUploadWidgetNodeFactory.xml,org.knime.js.base.node.widget.input.fileupload.MultipleFileUploadWidgetNodeFactory,Multiple File Upload Widget (Labs),Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/input/filechooser/FileChooserWidgetNodeFactory.xml,org.knime.js.base.node.widget.input.filechooser.FileChooserWidgetNodeFactory,File Chooser Widget,Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/input/date/DateWidgetNodeFactory.xml,org.knime.js.base.node.widget.input.date.DateWidgetNodeFactory,Date&Time Widget,Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/input/listbox/ListBoxWidgetNodeFactory.xml,org.knime.js.base.node.widget.input.listbox.ListBoxWidgetNodeFactory,List Box Widget,Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/input/slider/SliderWidgetNodeFactory.xml,org.knime.js.base.node.widget.input.slider.SliderWidgetNodeFactory,Slider Widget,Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/input/bool/BooleanWidgetNodeFactory.xml,org.knime.js.base.node.widget.input.bool.BooleanWidgetNodeFactory,Boolean Widget,Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/input/integer/IntegerWidgetNodeFactory.xml,org.knime.js.base.node.widget.input.integer.IntegerWidgetNodeFactory,Integer Widget,Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/input/dbl/DoubleWidgetNodeFactory.xml,org.knime.js.base.node.widget.input.dbl.DoubleWidgetNodeFactory,Double Widget,Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/input/string/StringWidgetNodeFactory.xml,org.knime.js.base.node.widget.input.string.StringWidgetNodeFactory,String Widget,Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/input/credentials/CredentialsWidgetNodeFactory.xml,org.knime.js.base.node.widget.input.credentials.CredentialsWidgetNodeFactory,Credentials Widget,Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/output/filedownload/FileDownloadWidgetNodeFactory.xml,org.knime.js.base.node.widget.output.filedownload.FileDownloadWidgetNodeFactory,File Download Widget,Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/output/image/ImageOutputWidgetNodeFactory.xml,org.knime.js.base.node.widget.output.image.ImageOutputWidgetNodeFactory,Image Output Widget (legacy),Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/output/text/TextOutputWidgetNodeFactory.xml,org.knime.js.base.node.widget.output.text.TextOutputWidgetNodeFactory,Text Output Widget (legacy),Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/selection/multiple/MultipleSelectionWidgetNodeFactory.xml,org.knime.js.base.node.widget.selection.multiple.MultipleSelectionWidgetNodeFactory,Multiple Selection Widget,Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/selection/value/ValueSelectionWidgetNodeFactory.xml,org.knime.js.base.node.widget.selection.value.ValueSelectionWidgetNodeFactory,Value Selection Widget,Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/selection/single/SingleSelectionWidgetNodeFactory.xml,org.knime.js.base.node.widget.selection.single.SingleSelectionWidgetNodeFactory,Single Selection Widget,Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/selection/column/ColumnSelectionWidgetNodeFactory.xml,org.knime.js.base.node.widget.selection.column.ColumnSelectionWidgetNodeFactory,Column Selection Widget,Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/filter/value/ValueFilterWidgetNodeFactory.xml,org.knime.js.base.node.widget.filter.value.ValueFilterWidgetNodeFactory,Nominal Row Filter Widget,Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/filter/column/ColumnFilterWidgetNodeFactory.xml,org.knime.js.base.node.widget.filter.column.ColumnFilterWidgetNodeFactory,Column Filter Widget,Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/filter/definition/value/ValueFilterDefinitionNodeFactory.xml,org.knime.js.base.node.widget.filter.definition.value.ValueFilterDefinitionNodeFactory,Interactive Value Filter Widget,Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/widget/filter/definition/rangeslider/RangeSliderFilterNodeFactory.xml,org.knime.js.base.node.widget.filter.definition.rangeslider.RangeSliderFilterNodeFactory,Interactive Range Slider Filter Widget,Widget,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/output/filedownload/FileDownloadNodeFactory.xml,org.knime.js.base.node.output.filedownload.FileDownloadNodeFactory,File Download (legacy),QuickForm,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/output/image/ImageOutputNodeFactory.xml,org.knime.js.base.node.output.image.ImageOutputNodeFactory,Image Output (legacy),QuickForm,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/output/text/TextOutputNodeFactory.xml,org.knime.js.base.node.output.text.TextOutputNodeFactory,Text Output (legacy),QuickForm,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/quickform/input/fileupload/FileUploadQuickFormNodeFactory.xml,org.knime.js.base.node.quickform.input.fileupload.FileUploadQuickFormNodeFactory,File Upload (legacy),QuickForm,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/quickform/input/filechooser/FileChooserQuickFormNodeFactory.xml,org.knime.js.base.node.quickform.input.filechooser.FileChooserQuickFormNodeFactory,File Chooser (legacy),QuickForm,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/quickform/input/date/DateInputQuickFormNodeFactory.xml,org.knime.js.base.node.quickform.input.date.DateInputQuickFormNodeFactory,Date Input (legacy),QuickForm,True
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/quickform/input/listbox/ListBoxInputQuickFormNodeFactory.xml,org.knime.js.base.node.quickform.input.listbox.ListBoxInputQuickFormNodeFactory,List Box Input (legacy),QuickForm,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/quickform/input/slider/SliderInputQuickFormNodeFactory.xml,org.knime.js.base.node.quickform.input.slider.SliderInputQuickFormNodeFactory,Slider Input (legacy),QuickForm,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/quickform/input/date2/DateInput2QuickFormNodeFactory.xml,org.knime.js.base.node.quickform.input.date2.DateInput2QuickFormNodeFactory,Date&Time Input (legacy),QuickForm,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/quickform/input/bool/BooleanInputQuickFormNodeFactory.xml,org.knime.js.base.node.quickform.input.bool.BooleanInputQuickFormNodeFactory,Boolean Input (legacy),QuickForm,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/quickform/input/integer/IntInputQuickFormNodeFactory.xml,org.knime.js.base.node.quickform.input.integer.IntInputQuickFormNodeFactory,Integer Input (legacy),QuickForm,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/quickform/input/dbl/DoubleInputQuickFormNodeFactory.xml,org.knime.js.base.node.quickform.input.dbl.DoubleInputQuickFormNodeFactory,Double Input (legacy),QuickForm,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/quickform/input/string/StringInputQuickFormNodeFactory.xml,org.knime.js.base.node.quickform.input.string.StringInputQuickFormNodeFactory,String Input (legacy),QuickForm,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/quickform/input/credentials/CredentialsInputQuickFormNodeFactory.xml,org.knime.js.base.node.quickform.input.credentials.CredentialsInputQuickFormNodeFactory,Credentials Input (legacy),QuickForm,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/quickform/selection/multiple/MultipleSelectionQuickFormNodeFactory.xml,org.knime.js.base.node.quickform.selection.multiple.MultipleSelectionQuickFormNodeFactory,Multiple Selections (legacy),QuickForm,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/quickform/selection/value/ValueSelectionQuickFormNodeFactory.xml,org.knime.js.base.node.quickform.selection.value.ValueSelectionQuickFormNodeFactory,Value Selection (legacy),QuickForm,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/quickform/selection/single/SingleSelectionQuickFormNodeFactory.xml,org.knime.js.base.node.quickform.selection.single.SingleSelectionQuickFormNodeFactory,Single Selection (legacy),QuickForm,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/quickform/selection/column/ColumnSelectionQuickFormNodeFactory.xml,org.knime.js.base.node.quickform.selection.column.ColumnSelectionQuickFormNodeFactory,Column Selection (legacy),QuickForm,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/quickform/filter/value/ValueFilterQuickFormNodeFactory.xml,org.knime.js.base.node.quickform.filter.value.ValueFilterQuickFormNodeFactory,Value Filter (legacy),QuickForm,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/quickform/filter/column/ColumnFilterQuickFormNodeFactory.xml,org.knime.js.base.node.quickform.filter.column.ColumnFilterQuickFormNodeFactory,Column Filter (legacy),QuickForm,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/quickform/filter/definition/value/ValueFilterDefinitionNodeFactory.xml,org.knime.js.base.node.quickform.filter.definition.value.ValueFilterDefinitionNodeFactory,Value Filter Definition (legacy),QuickForm,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.quickforms/src/org/knime/js/base/node/quickform/filter/definition/rangeslider/RangeSliderFilterNodeFactory.xml,org.knime.js.base.node.quickform.filter.definition.rangeslider.RangeSliderFilterNodeFactory,Range Slider Filter Definition (legacy),QuickForm,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.views/src/org/knime/js/base/node/css/editor/CSSEditorNodeFactory.xml,org.knime.js.base.node.css.editor.CSSEditorNodeFactory,CSS Editor (legacy),Manipulator,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.views/src/org/knime/js/base/node/viz/pagedTable/PagedTableViewNodeFactory.xml,org.knime.js.base.node.viz.pagedTable.PagedTableViewNodeFactory,Table View (JavaScript) (legacy),Visualizer,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.views/src/org/knime/js/base/node/viz/decisiontree/classification/DecisionTreeViewNodeFactory.xml,org.knime.js.base.node.viz.decisiontree.classification.DecisionTreeViewNodeFactory,Decision Tree View (JavaScript) (legacy),Visualizer,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.views/src/org/knime/js/base/node/viz/generic2/GenericJSViewNodeFactory.xml,org.knime.js.base.node.viz.generic2.GenericJSViewNodeFactory,Generic JavaScript View (JavaScript),Visualizer,True
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.views/src/org/knime/js/base/node/viz/generic3/GenericJSViewNodeFactory.xml,org.knime.js.base.node.viz.generic3.GenericJSViewNodeFactory,Generic JavaScript View (JavaScript) (legacy),Visualizer,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.views/src/org/knime/js/base/node/viz/table/WebTableViewNodeFactory.xml,org.knime.js.base.node.viz.table.WebTableViewNodeFactory,Simple Table View (JavaScript),Visualizer,True
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.views/src/org/knime/js/base/node/viz/generic/GenericJSViewNodeFactory.xml,org.knime.js.base.node.viz.generic.GenericJSViewNodeFactory,Generic JavaScript View (JavaScript),Visualizer,True
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.views/src/org/knime/js/base/node/viz/heatmap/HeatMapNodeFactory.xml,org.knime.js.base.node.viz.heatmap.HeatMapNodeFactory,Heatmap (JavaScript) (legacy),Visualizer,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.views/src/org/knime/js/base/node/viz/plotter/scatterSelectionAppender/ScatterPlotNodeFactory.xml,org.knime.js.base.node.viz.plotter.scatterSelectionAppender.ScatterPlotNodeFactory,Scatter Plot (JavaScript) (legacy),Visualizer,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.views/src/org/knime/js/base/node/viz/plotter/roc/ROCCurveNodeFactory.xml,org.knime.js.base.node.viz.plotter.roc.ROCCurveNodeFactory,ROC Curve (JavaScript) (legacy),Visualizer,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.views/src/org/knime/js/base/node/viz/plotter/scatter/ScatterPlotNodeFactory.xml,org.knime.js.base.node.viz.plotter.scatter.ScatterPlotNodeFactory,Scatter Plot (JavaScript),Visualizer,True
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.views/src/org/knime/js/base/node/viz/plotter/line/LinePlotNodeFactory.xml,org.knime.js.base.node.viz.plotter.line.LinePlotNodeFactory,Line Plot (JavaScript) (legacy),Visualizer,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.views/src/org/knime/js/base/node/viz/plotter/lift/LiftChartNodeFactory.xml,org.knime.js.base.node.viz.plotter.lift.LiftChartNodeFactory,Lift Chart (JavaScript) (legacy),Visualizer,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.views/src/org/knime/js/base/node/viz/tagcloud/TagCloudViewNodeFactory.xml,org.knime.js.base.node.viz.tagcloud.TagCloudViewNodeFactory,Tag Cloud (JavaScript) (legacy),Visualizer,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.views/src/org/knime/js/base/node/viz/tableeditor/TableEditorViewNodeFactory.xml,org.knime.js.base.node.viz.tableeditor.TableEditorViewNodeFactory,Table Editor (JavaScript) (legacy),Visualizer,False
date-2026-06-28,2026-06-28,knime-js-base,knime-js-base/org.knime.js.views/src/org/knime/js/base/node/viz/tileView/TileViewNodeFactory.xml,org.knime.js.base.node.viz.tileView.TileViewNodeFactory,Tile View (JavaScript) (legacy),Visualizer,False
date-2026-06-28,2026-06-28,knime-core-ui,knime-core-ui/org.knime.core.ui.tests/src/eclipse/org/knime/core/webui/node/dialog/TestConfigurationNodeFactory.xml,eclipse.org.knime.core.webui.node.dialog.TestConfigurationNodeFactory,Configuration Node (used in tests),Source,False
date-2026-06-28,2026-06-28,knime-core-ui,knime-core-ui/org.knime.core.ui.tests/src/eclipse/org/knime/core/webui/node/dialog/TestNonSupportedConfigurationNodeFactory.xml,eclipse.org.knime.core.webui.node.dialog.TestNonSupportedConfigurationNodeFactory,Non-supported Configuration Node (used in tests),Source,False
date-2026-06-28,2026-06-28,knime-core-ui,knime-core-ui/org.knime.core.ui.testing/src/org/knime/testing/node/dialog/scripting/ScriptingDummyNodeFactory.xml,org.knime.testing.node.dialog.scripting.ScriptingDummyNodeFactory,Dummy Scripting Editor,Source,False
date-2026-06-28,2026-06-28,knime-aws-services,knime-aws-services/org.knime.cloud.aws.dynamodb/src/org/knime/cloud/aws/dynamodb/batchget/DynamoDBBatchGetNodeFactory.xml,org.knime.cloud.aws.dynamodb.batchget.DynamoDBBatchGetNodeFactory,Amazon DynamoDB Batch Get,Source,False
date-2026-06-28,2026-06-28,knime-aws-services,knime-aws-services/org.knime.cloud.aws.dynamodb/src/org/knime/cloud/aws/dynamodb/scan/DynamoDBScanNodeFactory.xml,org.knime.cloud.aws.dynamodb.scan.DynamoDBScanNodeFactory,Amazon DynamoDB Scan,Source,False
date-2026-06-28,2026-06-28,knime-aws-services,knime-aws-services/org.knime.cloud.aws.dynamodb/src/org/knime/cloud/aws/dynamodb/batchput/DynamoDBBatchPutNodeFactory.xml,org.knime.cloud.aws.dynamodb.batchput.DynamoDBBatchPutNodeFactory,Amazon DynamoDB Batch Put,Sink,False
date-2026-06-28,2026-06-28,knime-aws-services,knime-aws-services/org.knime.cloud.aws.dynamodb/src/org/knime/cloud/aws/dynamodb/deletetable/DynamoDBDeleteTableNodeFactory.xml,org.knime.cloud.aws.dynamodb.deletetable.DynamoDBDeleteTableNodeFactory,Amazon DynamoDB Delete Table,Manipulator,False
date-2026-06-28,2026-06-28,knime-aws-services,knime-aws-services/org.knime.cloud.aws.dynamodb/src/org/knime/cloud/aws/dynamodb/putitem/DynamoDBPutItemNodeFactory.xml,org.knime.cloud.aws.dynamodb.putitem.DynamoDBPutItemNodeFactory,Amazon DynamoDB Put Item,Sink,False
date-2026-06-28,2026-06-28,knime-aws-services,knime-aws-services/org.knime.cloud.aws.dynamodb/src/org/knime/cloud/aws/dynamodb/batchdelete/DynamoDBBatchDeleteNodeFactory.xml,org.knime.cloud.aws.dynamodb.batchdelete.DynamoDBBatchDeleteNodeFactory,Amazon DynamoDB Batch Delete,Sink,False
date-2026-06-28,2026-06-28,knime-aws-services,knime-aws-services/org.knime.cloud.aws.dynamodb/src/org/knime/cloud/aws/dynamodb/describetable/DynamoDBDescribeTableNodeFactory.xml,org.knime.cloud.aws.dynamodb.describetable.DynamoDBDescribeTableNodeFactory,Amazon DynamoDB Describe Table,Other,False
date-2026-06-28,2026-06-28,knime-aws-services,knime-aws-services/org.knime.cloud.aws.dynamodb/src/org/knime/cloud/aws/dynamodb/query/DynamoDBQueryNodeFactory.xml,org.knime.cloud.aws.dynamodb.query.DynamoDBQueryNodeFactory,Amazon DynamoDB Query,Source,False
date-2026-06-28,2026-06-28,knime-aws-services,knime-aws-services/org.knime.cloud.aws.dynamodb/src/org/knime/cloud/aws/dynamodb/updateitem/DynamoDBUpdateItemNodeFactory.xml,org.knime.cloud.aws.dynamodb.updateitem.DynamoDBUpdateItemNodeFactory,Amazon DynamoDB Update Item,Sink,False
date-2026-06-28,2026-06-28,knime-aws-services,knime-aws-services/org.knime.cloud.aws.dynamodb/src/org/knime/cloud/aws/dynamodb/listtables/DynamoDBListTablesNodeFactory.xml,org.knime.cloud.aws.dynamodb.listtables.DynamoDBListTablesNodeFactory,Amazon DynamoDB List Tables,Other,False
date-2026-06-28,2026-06-28,knime-aws-services,knime-aws-services/org.knime.cloud.aws.dynamodb/src/org/knime/cloud/aws/dynamodb/createtable/DynamoDBCreateTableNodeFactory.xml,org.knime.cloud.aws.dynamodb.createtable.DynamoDBCreateTableNodeFactory,Amazon DynamoDB Create Table,Source,False
date-2026-06-28,2026-06-28,knime-aws-services,knime-aws-services/org.knime.cloud.aws.mlservices/src/org/knime/cloud/aws/mlservices/nodes/personalize/deploy/AmazonPersonalizeCreateCampaignNodeFactory.xml,org.knime.cloud.aws.mlservices.nodes.personalize.deploy.AmazonPersonalizeCreateCampaignNodeFactory,Amazon Personalize Create Campaign,Other,False
date-2026-06-28,2026-06-28,knime-aws-services,knime-aws-services/org.knime.cloud.aws.mlservices/src/org/knime/cloud/aws/mlservices/nodes/personalize/predict/recommendation/userpersonalization/AmazonPersonalizePredictUserPersonalizationNodeFactory.xml,org.knime.cloud.aws.mlservices.nodes.personalize.predict.recommendation.userpersonalization.AmazonPersonalizePredictUserPersonalizationNodeFactory,Amazon Personalize User Personalization,Manipulator,False
date-2026-06-28,2026-06-28,knime-aws-services,knime-aws-services/org.knime.cloud.aws.mlservices/src/org/knime/cloud/aws/mlservices/nodes/personalize/predict/recommendation/relateditems/AmazonPersonalizePredictRelatedItemsNodeFactory.xml,org.knime.cloud.aws.mlservices.nodes.personalize.predict.recommendation.relateditems.AmazonPersonalizePredictRelatedItemsNodeFactory,Amazon Personalize Related Items,Manipulator,False
date-2026-06-28,2026-06-28,knime-aws-services,knime-aws-services/org.knime.cloud.aws.mlservices/src/org/knime/cloud/aws/mlservices/nodes/personalize/predict/personalizedranking/AmazonPersonalizePersonalizedRankingNodeFactory.xml,org.knime.cloud.aws.mlservices.nodes.personalize.predict.personalizedranking.AmazonPersonalizePersonalizedRankingNodeFactory,Amazon Personalize Personalized Ranking,Manipulator,False
date-2026-06-28,2026-06-28,knime-aws-services,knime-aws-services/org.knime.cloud.aws.mlservices/src/org/knime/cloud/aws/mlservices/nodes/personalize/train/AmazonPersonalizeCreateSolutionVersionNodeFactory.xml,org.knime.cloud.aws.mlservices.nodes.personalize.train.AmazonPersonalizeCreateSolutionVersionNodeFactory,Amazon Personalize Create Solution Version,Other,False
date-2026-06-28,2026-06-28,knime-aws-services,knime-aws-services/org.knime.cloud.aws.mlservices/src/org/knime/cloud/aws/mlservices/nodes/personalize/upload/user/AmazonPersonalizeUploadUserDataNodeFactory.xml,org.knime.cloud.aws.mlservices.nodes.personalize.upload.user.AmazonPersonalizeUploadUserDataNodeFactory,Amazon Personalize Upload Users,Other,False
date-2026-06-28,2026-06-28,knime-aws-services,knime-aws-services/org.knime.cloud.aws.mlservices/src/org/knime/cloud/aws/mlservices/nodes/personalize/upload/item/AmazonPersonalizeUploadItemDataNodeFactory.xml,org.knime.cloud.aws.mlservices.nodes.personalize.upload.item.AmazonPersonalizeUploadItemDataNodeFactory,Amazon Personalize Upload Items,Other,False
date-2026-06-28,2026-06-28,knime-aws-services,knime-aws-services/org.knime.cloud.aws.mlservices/src/org/knime/cloud/aws/mlservices/nodes/personalize/upload/interaction/AmazonPersonalizeUploadInteractionDataNodeFactory.xml,org.knime.cloud.aws.mlservices.nodes.personalize.upload.interaction.AmazonPersonalizeUploadInteractionDataNodeFactory,Amazon Personalize Upload Interactions,Other,False
date-2026-06-28,2026-06-28,knime-aws-services,knime-aws-services/org.knime.cloud.aws.mlservices/src/org/knime/cloud/aws/mlservices/nodes/translate/TranslateNodeFactory.xml,org.knime.cloud.aws.mlservices.nodes.translate.TranslateNodeFactory,Amazon Translate,Manipulator,False
